TimeStamp, X, Y, Z
8/14/2020 0:18,0.041,0.033,1.015
8/14/2020 0:18,0.044,0.031,1.015
8/14/2020 0:18,0.041,0.038,1.012
8/14/2020 0:18,0.044,0.035,1.015
8/14/2020 0:18,0.044,0.034,1.007
8/14/2020 0:18,0.04,0.033,1.015
8/14/2020 0:18,0.045,0.037,1.012
8/14/2020 0:18,0.035,0.036,1.009
8/14/2020 0:18,0.039,0.034,1.008
8/14/2020 0:18,0.039,0.037,1.013
8/14/2020 0:18,0.038,0.033,1.013
8/14/2020 0:18,0.046,0.033,1.006
8/14/2020 0:18,0.036,0.033,1.015
8/14/2020 0:19,0.042,0.036,1.014
8/14/2020 0:19,0.038,0.034,1.013
8/14/2020 0:19,0.035,0.041,1.014
8/14/2020 0:19,0.038,0.033,1.016
8/14/2020 0:19,0.039,0.032,1.004
8/14/2020 0:19,0.04,0.032,1.01
8/14/2020 0:19,0.039,0.038,1.008
8/14/2020 0:19,0.043,0.036,1.009
8/14/2020 0:19,0.038,0.032,1.014
8/14/2020 0:19,0.041,0.033,1.01
8/14/2020 0:19,0.038,0.032,1.011
8/14/2020 0:19,0.037,0.036,1.017
8/14/2020 0:19,0.037,0.035,1.013
8/14/2020 0:19,0.039,0.037,1.013
8/14/2020 0:19,0.039,0.038,1.014
8/14/2020 0:19,0.041,0.034,1.009
8/14/2020 0:19,0.038,0.029,1.009
8/14/2020 0:19,0.043,0.034,1.012
8/14/2020 0:19,0.039,0.036,1.013
8/14/2020 0:19,0.042,0.034,1.008
8/14/2020 0:19,0.041,0.034,1.006
8/14/2020 0:19,0.041,0.038,1.017
8/14/2020 0:19,0.043,0.031,1.009
8/14/2020 0:19,0.037,0.031,1.015
8/14/2020 0:19,0.038,0.035,1.008
8/14/2020 0:19,0.034,0.036,1.01
8/14/2020 0:19,0.039,0.038,1.012
8/14/2020 0:19,0.044,0.036,1.006
8/14/2020 0:19,0.039,0.033,1.011
8/14/2020 0:19,0.041,0.037,1.011
8/14/2020 0:19,0.037,0.037,1.015
8/14/2020 0:19,0.041,0.041,1.013
8/14/2020 0:19,0.035,0.035,1.011
8/14/2020 0:19,0.042,0.036,1.018
8/14/2020 0:19,0.039,0.034,1.011
8/14/2020 0:19,0.039,0.038,1.01
8/14/2020 0:19,0.042,0.037,1.012
8/14/2020 0:19,0.041,0.032,1.011
8/14/2020 0:19,0.04,0.037,1.011
8/14/2020 0:19,0.041,0.035,1.018
8/14/2020 0:19,0.039,0.032,1.011
8/14/2020 0:19,0.045,0.041,1.011
8/14/2020 0:19,0.039,0.033,1.015
8/14/2020 0:19,0.038,0.034,1.013
8/14/2020 0:19,0.037,0.041,1.012
8/14/2020 0:19,0.041,0.034,1.02
8/14/2020 0:19,0.039,0.038,1.012
8/14/2020 0:19,0.042,0.032,1.013
8/14/2020 0:19,0.041,0.034,1.011
8/14/2020 0:19,0.04,0.033,1.01
8/14/2020 0:19,0.037,0.026,1.015
8/14/2020 0:19,0.04,0.033,1.015
8/14/2020 0:19,0.038,0.037,1.017
8/14/2020 0:19,0.042,0.038,1.013
8/14/2020 0:19,0.04,0.036,1.015
8/14/2020 0:19,0.042,0.034,1.012
8/14/2020 0:19,0.038,0.033,1.013
8/14/2020 0:19,0.037,0.035,1.019
8/14/2020 0:19,0.036,0.032,1.016
8/14/2020 0:19,0.039,0.036,1.016
8/14/2020 0:19,0.04,0.035,1.012
8/14/2020 0:19,0.039,0.034,1.01
8/14/2020 0:19,0.041,0.036,1.009
8/14/2020 0:19,0.041,0.038,1.01
8/14/2020 0:19,0.042,0.037,1.011
8/14/2020 0:19,0.04,0.038,1.018
8/14/2020 0:19,0.045,0.032,1.013
8/14/2020 0:19,0.043,0.032,1.008
8/14/2020 0:19,0.047,0.031,1.012
8/14/2020 0:19,0.043,0.037,1.019
8/14/2020 0:19,0.043,0.035,1.014
8/14/2020 0:19,0.038,0.037,1.015
8/14/2020 0:19,0.044,0.036,1.008
8/14/2020 0:19,0.04,0.032,1.01
8/14/2020 0:19,0.039,0.04,1.013
8/14/2020 0:19,0.038,0.036,1.012
8/14/2020 0:19,0.042,0.03,1.017
8/14/2020 0:19,0.037,0.036,1.019
8/14/2020 0:19,0.037,0.038,1.012
8/14/2020 0:19,0.043,0.034,1.008
8/14/2020 0:19,0.043,0.032,1.014
8/14/2020 0:19,0.043,0.033,1.012
8/14/2020 0:19,0.043,0.035,1.014
8/14/2020 0:19,0.041,0.032,1.015
8/14/2020 0:19,0.039,0.034,1.017
8/14/2020 0:19,0.041,0.035,1.013
8/14/2020 0:19,0.035,0.036,1.011
8/14/2020 0:19,0.04,0.041,1.01
8/14/2020 0:19,0.039,0.038,1.013
8/14/2020 0:19,0.045,0.035,1.012
8/14/2020 0:19,0.036,0.034,1.01
8/14/2020 0:19,0.041,0.033,1.01
8/14/2020 0:19,0.042,0.036,1.01
8/14/2020 0:19,0.035,0.035,1.015
8/14/2020 0:19,0.041,0.034,1.014
8/14/2020 0:19,0.04,0.037,1.017
8/14/2020 0:19,0.042,0.038,1.012
8/14/2020 0:19,0.04,0.032,1.011
8/14/2020 0:19,0.039,0.037,1.013
8/14/2020 0:19,0.04,0.033,1.01
8/14/2020 0:19,0.038,0.037,1.011
8/14/2020 0:19,0.041,0.035,1.008
8/14/2020 0:19,0.042,0.035,1.01
8/14/2020 0:19,0.042,0.036,1.015
8/14/2020 0:19,0.04,0.035,1.008
8/14/2020 0:19,0.043,0.034,1.013
8/14/2020 0:19,0.043,0.03,1.012
8/14/2020 0:19,0.037,0.033,1.012
8/14/2020 0:19,0.038,0.031,1.021
8/14/2020 0:19,0.044,0.037,1.009
8/14/2020 0:19,0.036,0.033,1.012
8/14/2020 0:19,0.042,0.034,1.012
8/14/2020 0:19,0.041,0.036,1.015
8/14/2020 0:19,0.041,0.038,1.019
8/14/2020 0:19,0.039,0.034,1.012
8/14/2020 0:19,0.036,0.035,1.013
8/14/2020 0:19,0.04,0.039,1.011
8/14/2020 0:19,0.039,0.034,1.014
8/14/2020 0:19,0.04,0.038,1.013
8/14/2020 0:19,0.039,0.037,1.016
8/14/2020 0:19,0.041,0.035,1.014
8/14/2020 0:19,0.04,0.039,1.015
8/14/2020 0:19,0.04,0.032,1.011
8/14/2020 0:19,0.04,0.033,1.012
8/14/2020 0:19,0.039,0.036,1.013
8/14/2020 0:19,0.042,0.035,1.013
8/14/2020 0:19,0.043,0.036,1.013
8/14/2020 0:19,0.042,0.033,1.017
8/14/2020 0:19,0.04,0.031,1.013
8/14/2020 0:19,0.046,0.034,1.01
8/14/2020 0:19,0.036,0.043,1.011
8/14/2020 0:19,0.037,0.036,1.015
8/14/2020 0:19,0.037,0.038,1.011
8/14/2020 0:19,0.041,0.032,1.014
8/14/2020 0:19,0.038,0.038,1.009
8/14/2020 0:19,0.041,0.035,1.014
8/14/2020 0:19,0.034,0.035,1.016
8/14/2020 0:19,0.04,0.034,1.012
8/14/2020 0:19,0.042,0.037,1.011
8/14/2020 0:19,0.039,0.034,1.01
8/14/2020 0:19,0.039,0.035,1.016
8/14/2020 0:19,0.035,0.035,1.01
8/14/2020 0:19,0.041,0.032,1.006
8/14/2020 0:19,0.042,0.036,1.01
8/14/2020 0:19,0.041,0.031,1.014
8/14/2020 0:19,0.038,0.036,1.01
8/14/2020 0:19,0.045,0.032,1.018
8/15/2020 23:15,0.041,0.045,1.011
8/15/2020 23:15,0.027,0.046,1.011
8/15/2020 23:15,0.032,0.042,1.012
8/15/2020 23:15,0.034,0.044,1.014
8/15/2020 23:15,0.033,0.043,1.016
8/15/2020 23:15,0.034,0.042,1.012
8/15/2020 23:15,0.024,0.044,1.013
8/15/2020 23:15,0.028,0.044,1.021
8/15/2020 23:15,0.034,0.046,1.013
8/15/2020 23:15,0.027,0.045,1.017
8/15/2020 23:15,0.033,0.051,1.011
8/15/2020 23:15,0.035,0.046,1.012
8/15/2020 23:15,0.032,0.05,1.014
8/15/2020 23:15,0.031,0.046,1.014
8/15/2020 23:15,0.028,0.048,1.029
8/15/2020 23:15,0.035,0.049,1.007
8/15/2020 23:15,0.034,0.043,1.01
8/15/2020 23:15,0.036,0.05,1.005
8/15/2020 23:15,0.036,0.047,1.009
8/15/2020 23:15,0.038,0.041,1.009
8/15/2020 23:15,0.031,0.041,1.01
8/15/2020 23:15,0.036,0.045,1.014
8/15/2020 23:15,0.034,0.045,1.012
8/15/2020 23:15,0.037,0.045,1.01
8/15/2020 23:15,0.034,0.049,1.012
8/15/2020 23:15,0.032,0.048,1.015
8/15/2020 23:15,0.031,0.044,1.013
8/15/2020 23:15,0.031,0.047,1.019
8/15/2020 23:15,0.034,0.041,1.013
8/15/2020 23:15,0.036,0.04,1.017
8/15/2020 23:15,0.034,0.041,1.015
8/15/2020 23:15,0.034,0.042,1.014
8/15/2020 23:15,0.032,0.043,1.014
8/15/2020 23:15,0.031,0.044,1.014
8/15/2020 23:15,0.042,0.046,1.012
8/15/2020 23:15,0.029,0.044,1.012
8/15/2020 23:15,0.031,0.046,1.01
8/15/2020 23:15,0.033,0.047,1.008
8/15/2020 23:15,0.03,0.044,1.019
8/15/2020 23:15,0.029,0.048,1.016
8/15/2020 23:15,0.035,0.044,1.011
8/15/2020 23:15,0.032,0.043,1.019
8/15/2020 23:15,0.033,0.05,1.011
8/15/2020 23:15,0.033,0.043,1.01
8/15/2020 23:15,0.031,0.045,1.015
8/15/2020 23:15,0.033,0.05,1.012
8/15/2020 23:15,0.035,0.041,1.013
8/15/2020 23:15,0.031,0.043,1.018
8/15/2020 23:15,0.034,0.04,1.01
8/15/2020 23:15,0.034,0.046,1.011
8/15/2020 23:15,0.036,0.044,1.011
8/15/2020 23:15,0.026,0.054,1.022
8/15/2020 23:15,0.047,0.037,1.013
8/15/2020 23:15,0.025,0.044,1.003
8/15/2020 23:15,0.025,0.05,1.018
8/15/2020 23:15,0.046,0.038,1.001
8/15/2020 23:15,0.025,0.048,1.021
8/15/2020 23:15,0.028,0.049,1.013
8/15/2020 23:15,0.04,0.039,1.013
8/15/2020 23:15,0.026,0.047,1.012
8/15/2020 23:15,0.033,0.044,1.019
8/15/2020 23:15,0.036,0.043,1.013
8/15/2020 23:15,0.032,0.051,1.011
8/15/2020 23:15,0.034,0.041,1.018
8/15/2020 23:15,0.031,0.046,1.015
8/15/2020 23:15,0.031,0.046,1.01
8/15/2020 23:15,0.036,0.04,1.006
8/15/2020 23:15,0.033,0.049,1.017
8/15/2020 23:15,0.041,0.042,1.018
8/15/2020 23:15,0.034,0.046,1.004
8/15/2020 23:15,0.03,0.05,1.019
8/15/2020 23:15,0.039,0.043,1.01
8/15/2020 23:15,0.032,0.042,1.015
8/15/2020 23:15,0.037,0.043,1.013
8/15/2020 23:15,0.039,0.042,1.01
8/15/2020 23:15,0.028,0.048,1.018
8/15/2020 23:15,0.034,0.041,1.015
8/15/2020 23:15,0.033,0.047,1.021
8/15/2020 23:15,0.025,0.045,1.014
8/15/2020 23:15,0.035,0.045,1.009
8/15/2020 23:15,0.034,0.044,1.018
8/15/2020 23:15,0.03,0.043,1.016
8/15/2020 23:15,0.033,0.043,1.016
8/15/2020 23:15,0.029,0.044,1.016
8/15/2020 23:15,0.032,0.044,1.009
8/15/2020 23:15,0.036,0.046,1.014
8/15/2020 23:15,0.028,0.041,1.016
8/15/2020 23:15,0.033,0.042,1.016
8/15/2020 23:15,0.033,0.043,1.01
8/15/2020 23:15,0.029,0.049,1.007
8/15/2020 23:15,0.034,0.049,1.019
8/15/2020 23:15,0.036,0.043,1.012
8/15/2020 23:15,0.027,0.046,1.014
8/15/2020 23:15,0.037,0.039,1.011
8/15/2020 23:15,0.036,0.045,1.015
8/15/2020 23:15,0.032,0.048,1.012
8/15/2020 23:15,0.035,0.045,1.02
8/15/2020 23:15,0.036,0.049,1.018
8/15/2020 23:15,0.031,0.046,1.021
8/15/2020 23:15,0.03,0.044,1.01
8/15/2020 23:15,0.03,0.05,1.013
8/15/2020 23:15,0.037,0.043,1.016
8/15/2020 23:15,0.035,0.044,1.009
8/15/2020 23:15,0.033,0.041,1.018
8/15/2020 23:15,0.038,0.041,1.016
8/15/2020 23:15,0.035,0.047,1.012
8/15/2020 23:15,0.03,0.043,1.006
8/15/2020 23:15,0.037,0.049,1.019
8/15/2020 23:15,0.033,0.039,1.01
8/15/2020 23:15,0.034,0.043,1.011
8/15/2020 23:15,0.035,0.04,1.012
8/15/2020 23:15,0.034,0.044,1.012
8/15/2020 23:15,0.03,0.043,1.021
8/15/2020 23:15,0.014,0.056,1.013
8/15/2020 23:15,0.027,0.038,1.016
8/15/2020 23:15,0.026,0.052,1.015
8/15/2020 23:15,0.03,0.044,1.005
8/15/2020 23:15,0.032,0.046,1.013
8/15/2020 23:15,0.035,0.045,1.005
8/15/2020 23:15,0.038,0.048,1.013
8/15/2020 23:15,0.033,0.044,1.01
8/15/2020 23:15,0.034,0.046,1.006
8/15/2020 23:15,0.034,0.043,1.01
8/15/2020 23:15,0.029,0.047,1.018
8/15/2020 23:15,0.035,0.049,1.009
8/15/2020 23:15,0.033,0.048,1.014
8/15/2020 23:15,0.036,0.045,1.014
8/15/2020 23:15,0.031,0.046,1.012
8/15/2020 23:15,0.032,0.049,1.018
8/15/2020 23:15,0.033,0.046,1.013
8/15/2020 23:15,0.03,0.044,1.013
8/15/2020 23:15,0.032,0.043,1.013
8/15/2020 23:15,0.036,0.044,1.011
8/15/2020 23:15,0.031,0.049,1.012
8/15/2020 23:15,0.037,0.046,1.016
8/15/2020 23:15,0.032,0.044,1.016
8/15/2020 23:15,0.03,0.046,1.011
8/15/2020 23:15,0.033,0.045,1.009
8/15/2020 23:15,0.032,0.042,1.014
8/15/2020 23:15,0.031,0.045,1.01
8/15/2020 23:15,0.033,0.049,1.016
8/15/2020 23:15,0.03,0.041,1.002
